frame,timestamp,confidence,success,gaze_angle_x,gaze_angle_y,pose_Rx,pose_Ry,pose_Rz,AU01_r,AU02_r,AU04_r,AU05_r,AU06_r,AU07_r,AU09_r,AU10_r,AU12_r,AU14_r,AU15_r,AU17_r,AU20_r,AU23_r,AU25_r,AU26_r,AU45_r
859,34.36,0.98,1,0.054000000000000006,0.18600000000000003,-0.03,-0.027000000000000003,0.040999999999999995,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.40800000000000003,0.244,0.074
860,34.4,0.98,1,0.059000000000000004,0.184,-0.034,-0.026000000000000002,0.04,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.392,0.236,0.092
861,34.44,0.98,1,0.064,0.182,-0.032,-0.027000000000000003,0.039,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.396,0.248,0.10600000000000001
862,34.48,0.98,1,0.064,0.18600000000000003,-0.028999999999999998,-0.026000000000000002,0.039,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.0,0.0,0.0,0.11200000000000002,0.0,0.0,0.4,0.272,0.124
863,34.52,0.98,1,0.048,0.188,-0.025,-0.025,0.039,0.0,0.0,0.0,0.008,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.088,0.0,0.0,0.38,0.238,0.11000000000000001
864,34.56,0.98,1,0.062,0.205,0.005,-0.037000000000000005,0.033,0.0,0.0,0.0,0.008,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.076,0.0,0.0,0.306,0.16399999999999998,0.098
865,34.6,0.98,1,0.063,0.209,0.013999999999999999,-0.033,0.031,0.0,0.0,0.0,0.008,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.21400000000000002,0.052000000000000005,0.068
866,34.64,0.98,1,0.055999999999999994,0.212,0.016,-0.034,0.031,0.0,0.0,0.0,0.002,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.10800000000000001,0.0,0.0,0.144,0.008,0.062
867,34.68,0.98,1,0.059000000000000004,0.207,0.012,-0.034,0.028999999999999998,0.0,0.0,0.0,0.004,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.11200000000000002,0.0,0.0,0.152,0.022,0.064
868,34.72,0.98,1,0.059000000000000004,0.20800000000000002,0.016,-0.033,0.027999999999999997,0.0,0.0,0.0,0.024,0.0,0.11399999999999999,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.21000000000000002,0.08199999999999999,0.086
869,34.76,0.98,1,0.055999999999999994,0.201,-0.006999999999999999,-0.042,0.024,0.0,0.0,0.0,0.044,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.032,0.0,0.0,0.304,0.152,0.08199999999999999
870,34.8,0.98,1,0.068,0.203,-0.013000000000000001,-0.04,0.025,0.0,0.0,0.0,0.041999999999999996,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.384,0.21600000000000003,0.086
871,34.84,0.98,1,0.071,0.196,-0.015,-0.037000000000000005,0.027000000000000003,0.0,0.0,0.0,0.022,0.0,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.42000000000000004,0.22799999999999998,0.086
872,34.88,0.98,1,0.073,0.19399999999999998,-0.013999999999999999,-0.033,0.027999999999999997,0.0,0.0,0.0,0.004,0.0,0.10200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.454,0.22200000000000003,0.11399999999999999
873,34.92,0.98,1,0.076,0.193,-0.006999999999999999,-0.034,0.027999999999999997,0.0,0.0,0.0,0.004,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.47800000000000004,0.19,0.094
874,34.96,0.98,1,0.079,0.188,-0.003,-0.035,0.027999999999999997,0.0,0.0,0.0,0.012,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.506,0.176,0.054000000000000006
875,35.0,0.98,1,0.08,0.19399999999999998,0.004,-0.036000000000000004,0.03,0.0,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.506,0.148,0.012
876,35.04,0.98,1,0.081,0.193,0.004,-0.038,0.03,0.0,0.0,0.0,0.022,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.51,0.134,0.0
877,35.08,0.98,1,0.08800000000000001,0.204,0.012,-0.036000000000000004,0.032,0.0,0.0,0.0,0.012,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.516,0.098,0.0
878,35.12,0.98,1,0.078,0.20800000000000002,0.016,-0.035,0.032,0.0,0.0,0.0,0.012,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.014000000000000002,0.0,0.0,0.528,0.086,0.0
879,35.16,0.98,1,0.081,0.204,0.019,-0.036000000000000004,0.033,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.542,0.057999999999999996,0.0
880,35.2,0.98,1,0.08900000000000001,0.207,0.025,-0.035,0.034,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.554,0.036,0.004
881,35.24,0.98,1,0.087,0.20800000000000002,0.032,-0.035,0.034,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5660000000000001,0.012,0.006
882,35.28,0.98,1,0.08800000000000001,0.204,0.03,-0.037000000000000005,0.033,0.0,0.0,0.0,0.0,0.0,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5740000000000001,0.002,0.006
883,35.32,0.98,1,0.08900000000000001,0.20600000000000002,0.03,-0.038,0.034,0.0,0.0,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5780000000000001,0.0,0.002
884,35.36,0.98,1,0.085,0.209,0.037000000000000005,-0.038,0.035,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.572,0.0,0.014000000000000002
885,35.4,0.98,1,0.086,0.205,0.035,-0.039,0.034,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.038
886,35.44,0.98,1,0.08800000000000001,0.204,0.031,-0.039,0.032,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.514,0.0,0.06
887,35.48,0.98,1,0.09300000000000001,0.20199999999999999,0.03,-0.040999999999999995,0.03,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.0,0.05600000000000001
888,35.52,0.98,1,0.057,0.20600000000000002,0.028999999999999998,-0.040999999999999995,0.031,0.0,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.046
889,35.56,0.98,1,0.053,0.204,0.027000000000000003,-0.042,0.03,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48,0.0,0.026000000000000002
890,35.6,0.98,1,0.05,0.20800000000000002,0.031,-0.042,0.03,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47400000000000003,0.0,0.026000000000000002
891,35.64,0.98,1,0.051,0.207,0.031,-0.042,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48600000000000004,0.0,0.024
892,35.68,0.98,1,0.052000000000000005,0.207,0.028999999999999998,-0.044000000000000004,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49800000000000005,0.0,0.024
893,35.72,0.98,1,0.049,0.215,0.031,-0.043,0.03,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.512,0.0,0.026000000000000002
894,35.76,0.98,1,0.04,0.214,0.031,-0.045,0.03,0.0,0.0,0.0,0.0,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.526,0.0,0.036
895,35.8,0.98,1,0.038,0.21899999999999997,0.033,-0.045,0.032,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.546,0.0,0.05
896,35.84,0.98,1,0.04,0.217,0.03,-0.045,0.031,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5700000000000001,0.0,0.048
897,35.88,0.98,1,0.04,0.22,0.032,-0.045,0.032,0.0,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.596,0.0,0.05600000000000001
898,35.92,0.98,1,0.039,0.218,0.026000000000000002,-0.047,0.031,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.608,0.006,0.06999999999999999
899,35.96,0.98,1,0.042,0.215,0.019,-0.046,0.03,0.0,0.0,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.024,0.092
900,36.0,0.98,1,0.042,0.20800000000000002,0.011000000000000001,-0.046,0.03,0.0,0.0,0.0,0.0,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.618,0.05,0.092
901,36.04,0.98,1,0.039,0.20800000000000002,0.01,-0.046,0.031,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.074,0.088
902,36.08,0.98,1,0.04,0.20600000000000002,0.006999999999999999,-0.046,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.092,0.098
903,36.12,0.98,1,0.046,0.204,0.006,-0.044000000000000004,0.028999999999999998,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.604,0.088,0.10800000000000001
904,36.16,0.98,1,0.052000000000000005,0.207,0.006,-0.045,0.028999999999999998,0.004,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.05600000000000001,0.10600000000000001
905,36.2,0.98,1,0.055999999999999994,0.198,0.006,-0.048,0.03,0.004,0.0,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.636,0.022,0.072
906,36.24,0.98,1,0.06,0.201,0.012,-0.049,0.03,0.01,0.0,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.628,0.0,0.054000000000000006
907,36.28,0.98,1,0.07200000000000001,0.18899999999999997,0.013000000000000001,-0.051,0.03,0.022,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.588,0.0,0.032
908,36.32,0.98,1,0.063,0.192,0.013000000000000001,-0.049,0.032,0.044,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.542,0.0,0.028000000000000004
909,36.36,0.98,1,0.059000000000000004,0.191,0.011000000000000001,-0.05,0.033,0.064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.0,0.008
910,36.4,0.98,1,0.062,0.19,0.006,-0.051,0.034,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.426,0.0,0.008
911,36.44,0.98,1,0.06,0.193,0.013000000000000001,-0.05,0.036000000000000004,0.10200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.018
912,36.48,0.98,1,0.065,0.195,0.016,-0.054000000000000006,0.036000000000000004,0.13999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33599999999999997,0.0,0.032
913,36.52,0.98,1,0.057999999999999996,0.196,0.013000000000000001,-0.052000000000000005,0.036000000000000004,0.16999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.324,0.0,0.034
914,36.56,0.98,1,0.054000000000000006,0.19699999999999998,0.01,-0.053,0.036000000000000004,0.194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33999999999999997,0.0,0.024
915,36.6,0.98,1,0.068,0.198,0.005,-0.057999999999999996,0.032,0.184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37,0.0,0.014000000000000002
916,36.64,0.98,1,0.07400000000000001,0.205,0.004,-0.055999999999999994,0.031,0.21200000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.066,0.16399999999999998
917,36.68,0.98,1,0.113,0.336,-0.017,-0.05,0.027000000000000003,0.23399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44000000000000006,0.156,0.33399999999999996
918,36.72,0.98,1,0.094,0.33799999999999997,-0.035,-0.046,0.024,0.274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466,0.248,0.504
919,36.76,0.98,1,0.091,0.33,-0.045,-0.045,0.018000000000000002,0.284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.288,0.506
920,36.8,0.98,1,0.094,0.326,-0.054000000000000006,-0.047,0.012,0.296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.496,0.31,0.49000000000000005
921,36.84,0.98,1,0.085,0.314,-0.057999999999999996,-0.055,0.006999999999999999,0.308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.518,0.31,0.44400000000000006
922,36.88,0.98,1,0.102,0.306,-0.06,-0.062,0.004,0.302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.242,0.382
923,36.92,0.98,1,0.10099999999999999,0.29100000000000004,-0.061,-0.063,0.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.0,0.0,0.41200000000000003,0.132,0.29
924,36.96,0.98,1,0.10800000000000001,0.256,-0.06,-0.059000000000000004,0.002,0.262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.306,0.038,0.19
925,37.0,0.98,1,0.111,0.20800000000000002,-0.071,-0.055999999999999994,0.001,0.258,0.0,0.0,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.242,0.0,0.088
926,37.04,0.98,1,0.145,0.171,-0.078,-0.055,-0.001,0.268,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.22599999999999998,0.0,0.026000000000000002
927,37.08,0.98,1,0.14300000000000002,0.14400000000000002,-0.086,-0.052000000000000005,-0.004,0.272,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,0.0,0.23199999999999998,0.0,0.0
928,37.12,0.98,1,0.128,0.141,-0.1,-0.052000000000000005,-0.009000000000000001,0.302,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.0
929,37.16,0.98,1,0.135,0.11900000000000001,-0.10800000000000001,-0.05,-0.013999999999999999,0.308,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.016,0.0
930,37.2,0.98,1,0.122,0.129,-0.11900000000000001,-0.039,-0.016,0.33999999999999997,0.0,0.0,0.096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.368,0.086,0.0
931,37.24,0.98,1,0.083,0.20199999999999999,-0.136,-0.036000000000000004,-0.018000000000000002,0.362,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40800000000000003,0.176,0.0
932,37.28,0.98,1,0.075,0.221,-0.145,-0.028999999999999998,-0.02,0.392,0.0,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44400000000000006,0.27,0.0
933,37.32,0.98,1,0.096,0.212,-0.15,-0.026000000000000002,-0.02,0.42000000000000004,0.006,0.0,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45599999999999996,0.324,0.044
934,37.36,0.98,1,0.07400000000000001,0.168,-0.142,-0.024,-0.018000000000000002,0.44400000000000006,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006,0.36,0.088
935,37.4,0.98,1,0.087,0.129,-0.14300000000000002,-0.02,-0.018000000000000002,0.466,0.05,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006,0.376,0.13799999999999998
936,37.44,0.98,1,0.10300000000000001,0.115,-0.141,-0.02,-0.015,0.466,0.06,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.458,0.376,0.118
937,37.48,0.98,1,0.098,0.125,-0.141,-0.025,-0.017,0.462,0.08199999999999999,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47800000000000004,0.36,0.10600000000000001
938,37.52,0.98,1,0.09300000000000001,0.102,-0.134,-0.028999999999999998,-0.019,0.462,0.068,0.0,0.0,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.32999999999999996,0.08199999999999999
939,37.56,0.98,1,0.09,0.096,-0.133,-0.036000000000000004,-0.022000000000000002,0.46399999999999997,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48600000000000004,0.282,0.06999999999999999
940,37.6,0.98,1,0.096,0.084,-0.131,-0.046,-0.026000000000000002,0.45199999999999996,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.472,0.22999999999999998,0.041999999999999996
941,37.64,0.98,1,0.1,0.086,-0.128,-0.051,-0.03,0.45,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44800000000000006,0.182,0.036
942,37.68,0.98,1,0.10300000000000001,0.079,-0.129,-0.06,-0.032,0.44400000000000006,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43600000000000005,0.13,0.064
943,37.72,0.98,1,0.094,0.076,-0.129,-0.064,-0.034,0.45,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42400000000000004,0.072,0.08199999999999999
944,37.76,0.98,1,0.08900000000000001,0.087,-0.12,-0.066,-0.036000000000000004,0.42800000000000005,0.014000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422,0.026000000000000002,0.09
945,37.8,0.98,1,0.099,0.08199999999999999,-0.12,-0.071,-0.037000000000000005,0.40800000000000003,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40599999999999997,0.0,0.074
946,37.84,0.98,1,0.08800000000000001,0.079,-0.12300000000000001,-0.07400000000000001,-0.038,0.39,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.086
947,37.88,0.98,1,0.098,0.07400000000000001,-0.122,-0.075,-0.038,0.386,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40599999999999997,0.0,0.11599999999999999
948,37.92,0.93,1,0.107,0.065,-0.115,-0.073,-0.036000000000000004,0.386,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42000000000000004,0.0,0.134
949,37.96,0.93,1,0.11199999999999999,0.064,-0.10800000000000001,-0.073,-0.033,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43200000000000005,0.0,0.16399999999999998
950,38.0,0.88,1,0.111,0.068,-0.106,-0.073,-0.032,0.374,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40800000000000003,0.0,0.16599999999999998
951,38.04,0.88,1,0.102,0.067,-0.113,-0.07,-0.031,0.372,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.172
952,38.08,0.93,1,0.106,0.065,-0.102,-0.07200000000000001,-0.03,0.382,0.088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.0,0.16399999999999998
953,38.12,0.98,1,0.109,0.08199999999999999,-0.11,-0.066,-0.026000000000000002,0.388,0.096,0.0,0.0,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272,0.0,0.196
954,38.16,0.98,1,0.052000000000000005,0.149,-0.115,-0.057999999999999996,-0.023,0.422,0.094,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.0,0.202
955,38.2,0.93,1,0.057,0.127,-0.11900000000000001,-0.040999999999999995,-0.021,0.462,0.092,0.0,0.0,0.0,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22999999999999998,0.022,0.18
956,38.24,0.93,1,0.037000000000000005,0.067,-0.128,-0.040999999999999995,-0.023,0.512,0.124,0.0,0.0,0.0,0.036,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.16399999999999998,0.094,0.122
957,38.28,0.98,1,0.02,0.08800000000000001,-0.11699999999999999,-0.025,-0.013999999999999999,0.546,0.158,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.1,0.128,0.072
958,38.32,0.93,1,0.027000000000000003,0.075,-0.11599999999999999,-0.021,-0.012,0.5700000000000001,0.16599999999999998,0.0,0.0,0.0,0.086,0.0,0.0,0.0,0.0,0.0,0.11399999999999999,0.0,0.0,0.022,0.13799999999999998,0.06999999999999999
959,38.36,0.93,1,0.025,0.07200000000000001,-0.127,-0.013999999999999999,-0.009000000000000001,0.576,0.15,0.0,0.0,0.0,0.122,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.014000000000000002,0.10400000000000001,0.057999999999999996
960,38.4,0.88,1,0.028999999999999998,0.057999999999999996,-0.14300000000000002,-0.006999999999999999,-0.006999999999999999,0.5740000000000001,0.12,0.0,0.0,0.0,0.136,0.0,0.0,0.0,0.0,0.0,0.148,0.0,0.0,0.0,0.076,0.092
961,38.44,0.88,1,0.019,0.049,-0.152,-0.003,-0.006999999999999999,0.5660000000000001,0.11399999999999999,0.0,0.0,0.0,0.11200000000000002,0.0,0.0,0.0,0.0,0.0,0.13799999999999998,0.0,0.0,0.018,0.064,0.072
962,38.48,0.93,1,0.013999999999999999,0.055999999999999994,-0.138,-0.004,-0.008,0.568,0.13999999999999999,0.0,0.0,0.0,0.092,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.0,0.092,0.068,0.074
963,38.52,0.98,1,0.024,0.059000000000000004,-0.125,-0.012,-0.008,0.564,0.172,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.184,0.118,0.054000000000000006
964,38.56,0.98,1,0.027000000000000003,0.055,-0.128,-0.013999999999999999,-0.01,0.55,0.188,0.0,0.0,0.0,0.06999999999999999,0.0,0.0,0.0,0.0,0.0,0.016,0.0,0.0,0.27999999999999997,0.13799999999999998,0.048
965,38.6,0.98,1,0.019,0.059000000000000004,-0.134,-0.01,-0.009000000000000001,0.54,0.172,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.322,0.126,0.034
966,38.64,0.98,1,0.032,0.048,-0.141,-0.011000000000000001,-0.01,0.532,0.15,0.0,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.0,0.012,0.0,0.0,0.354,0.11000000000000001,0.024
967,38.68,0.98,1,0.021,0.048,-0.142,-0.004,-0.009000000000000001,0.538,0.148,0.0,0.0,0.0,0.054000000000000006,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.348,0.096,0.02
968,38.72,0.98,1,0.037000000000000005,0.039,-0.15,-0.006999999999999999,-0.01,0.536,0.156,0.0,0.0,0.0,0.046,0.0,0.0,0.0,0.0,0.0,0.028000000000000004,0.0,0.0,0.33999999999999997,0.08399999999999999,0.024
969,38.76,0.98,1,0.040999999999999995,0.043,-0.147,-0.004,-0.01,0.548,0.176,0.0,0.0,0.0,0.034,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.33599999999999997,0.11399999999999999,0.018
970,38.8,0.98,1,0.034,0.05,-0.142,-0.004,-0.009000000000000001,0.558,0.182,0.0,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.316,0.202,0.014000000000000002
971,38.84,0.98,1,0.048,0.052000000000000005,-0.14300000000000002,-0.003,-0.006999999999999999,0.5599999999999999,0.176,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.036,0.0,0.0,0.284,0.312,0.002
972,38.88,0.98,1,0.05,0.045,-0.158,-0.006,-0.006999999999999999,0.55,0.174,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.23399999999999999,0.382,0.0
973,38.92,0.98,1,0.055,0.038,-0.17,-0.003,-0.008,0.534,0.16599999999999998,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.074,0.0,0.0,0.202,0.40199999999999997,0.0
974,38.96,0.98,1,0.055999999999999994,0.036000000000000004,-0.179,-0.001,-0.006,0.526,0.16799999999999998,0.0,0.0,0.0,0.041999999999999996,0.0,0.0,0.0,0.0,0.0,0.072,0.0,0.0,0.172,0.41600000000000004,0.0
975,39.0,0.98,1,0.059000000000000004,0.031,-0.184,-0.003,-0.006999999999999999,0.514,0.156,0.0,0.0,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.144,0.44000000000000006,0.0
976,39.04,0.98,1,0.061,0.027999999999999997,-0.185,-0.006,-0.006,0.53,0.162,0.0,0.0,0.0,0.064,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.13,0.466,0.0
977,39.08,0.98,1,0.068,0.036000000000000004,-0.184,-0.008,-0.005,0.5519999999999999,0.158,0.0,0.0,0.0,0.08199999999999999,0.0,0.0,0.0,0.0,0.0,0.052000000000000005,0.0,0.0,0.13,0.472,0.0
